tweet_id,tweet_created_at,tweet_text,display_text_range,source,truncated,retweeted_status_created_at,retweeted_status_id,retweeted_user_id,retweeted_user_screen_name,in_reply_to_status_id,geo,coordinates,place,is_quote_status,hashtags,user_mentions,urls,media,possibly_sensitive,lang,user_id,user_name,user_screen_name,user_location,user_url,user_description,user_verified,user_followers_count,user_friends_count,user_statuses_count,user_favourites_count,user_created_at,user_profile_image_url,user_profile_banner_url,user_lang,filter_level
1390953936870387715,Sat May 08 08:57:15 +0000 2021,"RT @RanIsraeli: עדכון תמותה EUROMOMO עד שבוע 17 (29 מדינות נכללו):
כבר מאמצע פברואר אין תמותה חריגה.
כמה מהאירופאיים היו ""מחוסנים באופן מלא…",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Fri May 07 20:19:51 +0000 2021,1390763330005053452,1094737373450174466,RanIsraeli,,,,,FALSE,,RanIsraeli,,,FALSE,iw,172648738,Dan D. Aridor,daridor,,,"Everybody knows the good guys lost
Everybody knows the fight was fixed
That's how it goes
Everybody knows",FALSE,1673,1857,46522,140426,Fri Jul 30 06:41:40 +0000 2010,http://pbs.twimg.com/profile_images/1304776738224967682/dDCnen2S_normal.jpg,https://pbs.twimg.com/profile_banners/172648738/1615447992,,low
1391124787368501251,Sat May 08 20:16:09 +0000 2021,"RT @y1shaul: טוב, לא לקח הרבה זמן, ואזרחי ישראל המוסלמים שעד לא מזמן דחפו לנו חיסון של פייזר לכתף וכולנו מחאנו כפיים, איזה יופי הם משתלבים,…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Sat May 08 17:59:21 +0000 2021,1391090358877097985,2889049769,y1shaul,,,,,FALSE,,y1shaul,,,FALSE,iw,70156694,Oren Simon - אורן סימון,4xTER,Online,http://www.bizdevdyanmics.com,"✊💗🇮🇱
חירות אפשר לקחת רק מאנשים שמוכנים לוותר עליה
Freedom can be taken only from people willing to give it up",FALSE,653,119,2854,3672,Sun Aug 30 16:39:03 +0000 2009,http://pbs.twimg.com/profile_images/1040614831693463552/wy3QKEqt_normal.jpg,,,low
1396660924480692227,Mon May 24 02:54:47 +0000 2021,"RT @ItzhackH: ברייקינג!
אסתר חיות נצפתה היום רכובה על גבי D-9 כשהיא חורשת את הכנסת!",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sun May 23 17:36:33 +0000 2021,1396520439720120321,1104044180446371840,ItzhackH,,,,,FALSE,,ItzhackH,,,FALSE,iw,1104044180446371840,Itzhack Hirsh,ItzhackH,,,,FALSE,2048,568,25346,33274,Fri Mar 08 15:40:19 +0000 2019,http://pbs.twimg.com/profile_images/1195248226154242048/hTFFLeTa_normal.jpg,,,low
1396895950661169152,Mon May 24 18:28:42 +0000 2021,"RT @ami_silfyd: בתשובה לחבר שלי תומך כפייה ששאל אותי ""האם לדעתי ניצחנו"" עניתי לו כך:

 בוא נבחן את המציאות. עכשיו זה התקבע שאפשר:
1. לסגור…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon May 24 18:23:28 +0000 2021,1396894633729445891,905521972045651969,ami_silfyd,,,,,FALSE,,ami_silfyd,,,FALSE,iw,1318135836882440194,Eliezer Scharf,Eliezer99950105,,,Human Rights! Democracy! Everyone has the right to defend himself and the duty to defend others! Patriot!,FALSE,69,85,2670,4151,Mon Oct 19 10:24:46 +0000 2020,http://pbs.twimg.com/profile_images/1318479811279491072/qddPkF2U_normal.jpg,https://pbs.twimg.com/profile_banners/1318135836882440194/1614092754,,low
1396899618697457668,Mon May 24 18:43:16 +0000 2021,"RT @ami_silfyd: בתשובה לחבר שלי תומך כפייה ששאל אותי ""האם לדעתי ניצחנו"" עניתי לו כך:

 בוא נבחן את המציאות. עכשיו זה התקבע שאפשר:
1. לסגור…",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Mon May 24 18:23:28 +0000 2021,1396894633729445891,905521972045651969,ami_silfyd,,,,,FALSE,,ami_silfyd,,,FALSE,iw,1239425439485038593,🙂ליאור תמם,lior_tm,Israel,,"Dr Shiva , Just watch it! https://www.youtube.com/watch?v=E-m5U35m87Y&t=544s&ab_channel=ShoshanaLalita",FALSE,230,336,9283,60214,Mon Mar 16 05:37:18 +0000 2020,http://pbs.twimg.com/profile_images/1316990422800097280/o_LLyp03_normal.jpg,https://pbs.twimg.com/profile_banners/1239425439485038593/1617279073,,low
1396905107325915139,Mon May 24 19:05:05 +0000 2021,"RT @ami_silfyd: בתשובה לחבר שלי תומך כפייה ששאל אותי ""האם לדעתי ניצחנו"" עניתי לו כך:

 בוא נבחן את המציאות. עכשיו זה התקבע שאפשר:
1. לסגור…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon May 24 18:23:28 +0000 2021,1396894633729445891,905521972045651969,ami_silfyd,,,,,FALSE,,ami_silfyd,,,FALSE,iw,1391291562009710593,Tomer Axebrad,oF8fX9mjuyHQQpk,,,"‏אמריקה, ספורט ופוליטיקה",FALSE,33,639,326,4729,Sun May 09 07:19:03 +0000 2021,http://pbs.twimg.com/profile_images/1391631376974237696/jTGH2Zpz_normal.jpg,,,low
1396905552446431234,Mon May 24 19:06:51 +0000 2021,"RT @ami_silfyd: בתשובה לחבר שלי תומך כפייה ששאל אותי ""האם לדעתי ניצחנו"" עניתי לו כך:

 בוא נבחן את המציאות. עכשיו זה התקבע שאפשר:
1. לסגור…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon May 24 18:23:28 +0000 2021,1396894633729445891,905521972045651969,ami_silfyd,,,,,FALSE,,ami_silfyd,,,FALSE,iw,1340334633649582081,שרון,mM0B64IT7uBRG3W,,,,FALSE,25,179,511,1623,Sat Dec 19 16:34:32 +0000 2020,http://pbs.twimg.com/profile_images/1340335434954584068/QCZ6sdR-_normal.jpg,,,low
1396906412366778368,Mon May 24 19:10:16 +0000 2021,"RT @ami_silfyd: בתשובה לחבר שלי תומך כפייה ששאל אותי ""האם לדעתי ניצחנו"" עניתי לו כך:

 בוא נבחן את המציאות. עכשיו זה התקבע שאפשר:
1. לסגור…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon May 24 18:23:28 +0000 2021,1396894633729445891,905521972045651969,ami_silfyd,,,,,FALSE,,ami_silfyd,,,FALSE,iw,2564860412,Incognito,IrakiW,,,"‏‏The tyrant will always find a pretext for his tyranny.


שחרר את עצמך.רדוף את האמת כמו משוגע, אף שלעולם לא תצליח לגעת בשולי אדרתה.",FALSE,3490,2540,92553,48949,Fri Jun 13 07:45:31 +0000 2014,http://pbs.twimg.com/profile_images/1269748698306789377/swXb5xfl_normal.jpg,https://pbs.twimg.com/profile_banners/2564860412/1600387186,,low
1396910578409607168,Mon May 24 19:26:49 +0000 2021,"RT @ami_silfyd: בתשובה לחבר שלי תומך כפייה ששאל אותי ""האם לדעתי ניצחנו"" עניתי לו כך:

 בוא נבחן את המציאות. עכשיו זה התקבע שאפשר:
1. לסגור…",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Mon May 24 18:23:28 +0000 2021,1396894633729445891,905521972045651969,ami_silfyd,,,,,FALSE,,ami_silfyd,,,FALSE,iw,34300021,nir 🤿,nir_,127.0.0.1,http://instagram.com/nirl,אינטריגו חי באיגו מת. צנחן מחראבין (לא מאומת),FALSE,632,589,41365,87672,Wed Apr 22 15:22:39 +0000 2009,http://pbs.twimg.com/profile_images/1396734182278279169/G3saprmy_normal.jpg,https://pbs.twimg.com/profile_banners/34300021/1620778970,,low
1396920788419285002,Mon May 24 20:07:24 +0000 2021,"RT @ami_silfyd: בתשובה לחבר שלי תומך כפייה ששאל אותי ""האם לדעתי ניצחנו"" עניתי לו כך:

 בוא נבחן את המציאות. עכשיו זה התקבע שאפשר:
1. לסגור…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Mon May 24 18:23:28 +0000 2021,1396894633729445891,905521972045651969,ami_silfyd,,,,,FALSE,,ami_silfyd,,,FALSE,iw,1319582524381794306,מגדל בבל,towerofbabilon,,,,FALSE,60,21,2071,3219,Fri Oct 23 10:13:00 +0000 2020,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,low
1396922932279062532,Mon May 24 20:15:55 +0000 2021,"RT @ami_silfyd: בתשובה לחבר שלי תומך כפייה ששאל אותי ""האם לדעתי ניצחנו"" עניתי לו כך:

 בוא נבחן את המציאות. עכשיו זה התקבע שאפשר:
1. לסגור…",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Mon May 24 18:23:28 +0000 2021,1396894633729445891,905521972045651969,ami_silfyd,,,,,FALSE,,ami_silfyd,,,FALSE,iw,18113993,Efrat Fenigson,efenigson,Tel Aviv,https://linktr.ee/efenigson,"Marketing & personal branding expert. Co-founder of @GCMO3, Co-host of Market Shift (@ShiftMarket). Feminist, activist, free spirit. My tweets represent myself.",FALSE,7767,1235,12088,25091,Sun Dec 14 08:43:08 +0000 2008,http://pbs.twimg.com/profile_images/1374969024283615235/mNaahfun_normal.jpg,https://pbs.twimg.com/profile_banners/18113993/1577744526,,low
1396924549841686532,Mon May 24 20:22:20 +0000 2021,"RT @ami_silfyd: בתשובה לחבר שלי תומך כפייה ששאל אותי ""האם לדעתי ניצחנו"" עניתי לו כך:

 בוא נבחן את המציאות. עכשיו זה התקבע שאפשר:
1. לסגור…",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Mon May 24 18:23:28 +0000 2021,1396894633729445891,905521972045651969,ami_silfyd,,,,,FALSE,,ami_silfyd,,,FALSE,iw,1056858844310237185,🇮🇱🇮🇹RealFakeYoelManor,FakeYoel,Israel,,זה החשבון הלא תקין פוליטית של יואל מנור המזוייף תלונות יש להפנות ליואל מנור האמיתי. אתאיסט יהודי אדוק שלא מתגעגע לגבולות 67 No More Oslo No More Bloodshed,FALSE,2184,3381,71357,63707,Mon Oct 29 10:42:38 +0000 2018,http://pbs.twimg.com/profile_images/1113530424314224642/Ry_8oGlQ_normal.jpg,https://pbs.twimg.com/profile_banners/1056858844310237185/1601496706,,low
1396924876309532674,Mon May 24 20:23:38 +0000 2021,"RT @ami_silfyd: בתשובה לחבר שלי תומך כפייה ששאל אותי ""האם לדעתי ניצחנו"" עניתי לו כך:

 בוא נבחן את המציאות. עכשיו זה התקבע שאפשר:
1. לסגור…",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Mon May 24 18:23:28 +0000 2021,1396894633729445891,905521972045651969,ami_silfyd,,,,,FALSE,,ami_silfyd,,,FALSE,iw,927450880642899968,Adi bar,adibaruch123,,,הציבור מטומטם ולכן הציבור ישלם,FALSE,40,168,1035,2820,Mon Nov 06 08:21:35 +0000 2017,http://pbs.twimg.com/profile_images/1388875692134305794/ZuxoOYz0_normal.jpg,https://pbs.twimg.com/profile_banners/927450880642899968/1616068201,,low
1389060149319503872,Mon May 03 03:32:01 +0000 2021,"RT @AdamArnautoff: ""כי נניח שבעוד כמה שבועות או חודשים, פתאום נראה נזקים לילדים שקיבלו את החיסון — מה נגיד אז? ""טוב, לפחות הצלנו אפס ילדים?…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sun May 02 22:36:20 +0000 2021,1388985739149336577,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1347510180536340482,🇮🇱 Talp,Talp07013739,ישראל,,,FALSE,18,77,152,1123,Fri Jan 08 11:47:35 +0000 2021,http://pbs.twimg.com/profile_images/1381451145294581767/-KjYVFbQ_normal.jpg,,,low
1389065007934189568,Mon May 03 03:51:20 +0000 2021,"RT @AdamArnautoff: ""כי נניח שבעוד כמה שבועות או חודשים, פתאום נראה נזקים לילדים שקיבלו את החיסון — מה נגיד אז? ""טוב, לפחות הצלנו אפס ילדים?…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Sun May 02 22:36:20 +0000 2021,1388985739149336577,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1370639733529972739,Yasmin Gold,yasmin_gold,,,Undercover Scientist ...,FALSE,27,54,310,1171,Sat Mar 13 07:36:34 +0000 2021,http://pbs.twimg.com/profile_images/1380565180137025539/u9he8-zo_normal.jpg,,,low
1389072660357914626,Mon May 03 04:21:44 +0000 2021,"RT @daridor: קשה להמעיט מחומרת הדברים של ד״ר גרטי. הסיכוי לתמותת ילדים מקוביד בכל העולם שואף ל 0. הנזקים ארוכי הטווח מהדבקה, ככל הנראה, ממי…",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Mon May 03 03:55:28 +0000 2021,1389066051644764166,172648738,daridor,,,,,FALSE,,daridor,,,FALSE,iw,1236754772595740676,ד״ר אבשלום כרמל ומיסטר הייד.,mdkatrsk,ישראל,http://handsurgeon.co.il,רופא. Md hand surgeon. פלס״ר גולני 1980.(x אלטרואיסט). איפכא מסתברא בנוגע לחיסון לצעירים. זה לא התחום שלי אבל...,FALSE,1576,77,4402,8087,Sun Mar 08 20:45:19 +0000 2020,http://pbs.twimg.com/profile_images/1381656340767113223/3QIwOwDb_normal.jpg,https://pbs.twimg.com/profile_banners/1236754772595740676/1608153167,,low
1389072685859328001,Mon May 03 04:21:50 +0000 2021,"RT @AdamArnautoff: ""כי נניח שבעוד כמה שבועות או חודשים, פתאום נראה נזקים לילדים שקיבלו את החיסון — מה נגיד אז? ""טוב, לפחות הצלנו אפס ילדים?…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sun May 02 22:36:20 +0000 2021,1388985739149336577,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1283680960769339393,Democratic,Demo78099764,,,,FALSE,282,704,8873,66551,Thu Jul 16 08:32:57 +0000 2020,http://pbs.twimg.com/profile_images/1300304760378142720/Q9fF2Rj5_normal.jpg,,,low
1389072992706117637,Mon May 03 04:23:03 +0000 2021,"RT @daridor: קשה להמעיט מחומרת הדברים של ד״ר גרטי. הסיכוי לתמותת ילדים מקוביד בכל העולם שואף ל 0. הנזקים ארוכי הטווח מהדבקה, ככל הנראה, ממי…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon May 03 03:55:28 +0000 2021,1389066051644764166,172648738,daridor,,,,,FALSE,,daridor,,,FALSE,iw,1110169393357570050,oritc2,oritc22,,,‏‏‏‏‏‏‏‏רגישה לסביבה. אין חירות בלי שיוויון זכויות. חובת המדינה לספק חמשת הממים (ז'בוטינסקי),FALSE,450,1173,11450,19277,Mon Mar 25 13:19:44 +0000 2019,http://pbs.twimg.com/profile_images/1189556355658604544/9LBfn4nc_normal.jpg,,,low
1389079213576179714,Mon May 03 04:47:47 +0000 2021,"RT @AdamArnautoff: ""כי נניח שבעוד כמה שבועות או חודשים, פתאום נראה נזקים לילדים שקיבלו את החיסון — מה נגיד אז? ""טוב, לפחות הצלנו אפס ילדים?…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sun May 02 22:36:20 +0000 2021,1388985739149336577,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1110169393357570050,oritc2,oritc22,,,‏‏‏‏‏‏‏‏רגישה לסביבה. אין חירות בלי שיוויון זכויות. חובת המדינה לספק חמשת הממים (ז'בוטינסקי),FALSE,450,1173,11451,19278,Mon Mar 25 13:19:44 +0000 2019,http://pbs.twimg.com/profile_images/1189556355658604544/9LBfn4nc_normal.jpg,,,low
1389081144889589760,Mon May 03 04:55:27 +0000 2021,"RT @AdamArnautoff: ""כי נניח שבעוד כמה שבועות או חודשים, פתאום נראה נזקים לילדים שקיבלו את החיסון — מה נגיד אז? ""טוב, לפחות הצלנו אפס ילדים?…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sun May 02 22:36:20 +0000 2021,1388985739149336577,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,3016612409,Joe Weisman,weisman_joe,"Israel, Merkaz",,just a guy with no agenda at all,FALSE,13,20,248,1723,Wed Feb 04 07:07:38 +0000 2015,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/3016612409/1619686437,,low
1389082896640659457,Mon May 03 05:02:25 +0000 2021,"RT @AdamArnautoff: ""כי נניח שבעוד כמה שבועות או חודשים, פתאום נראה נזקים לילדים שקיבלו את החיסון — מה נגיד אז? ""טוב, לפחות הצלנו אפס ילדים?…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sun May 02 22:36:20 +0000 2021,1388985739149336577,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1318135836882440194,Eliezer Scharf,Eliezer99950105,,,Human Rights! Democracy! Everyone has the right to defend himself and the duty to defend others! Patriot!,FALSE,59,71,2381,3315,Mon Oct 19 10:24:46 +0000 2020,http://pbs.twimg.com/profile_images/1318479811279491072/qddPkF2U_normal.jpg,https://pbs.twimg.com/profile_banners/1318135836882440194/1614092754,,low
1389092048331022338,Mon May 03 05:38:47 +0000 2021,"RT @daridor: קשה להמעיט מחומרת הדברים של ד״ר גרטי. הסיכוי לתמותת ילדים מקוביד בכל העולם שואף ל 0. הנזקים ארוכי הטווח מהדבקה, ככל הנראה, ממי…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon May 03 03:55:28 +0000 2021,1389066051644764166,172648738,daridor,,,,,FALSE,,daridor,,,FALSE,iw,150350815,אתון עיוורת,aton_everet,,,אני זרע של אבא שברח מסיביר ואמא ששרדה מחנה ריכוז מי יכול עלי?,FALSE,2712,1117,129148,284372,Mon May 31 18:25:24 +0000 2010,http://pbs.twimg.com/profile_images/3273037334/bfbef47c1f9215b8aefd5baf28438cee_normal.jpeg,https://pbs.twimg.com/profile_banners/150350815/1361199469,,low
1389100639200894977,Mon May 03 06:12:55 +0000 2021,"RT @daridor: קשה להמעיט מחומרת הדברים של ד״ר גרטי. הסיכוי לתמותת ילדים מקוביד בכל העולם שואף ל 0. הנזקים ארוכי הטווח מהדבקה, ככל הנראה, ממי…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon May 03 03:55:28 +0000 2021,1389066051644764166,172648738,daridor,,,,,FALSE,,daridor,,,FALSE,iw,1080472681684844544,Mira Solomonov,MiraSolomonov,תל אביב,,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏פטריוטית שמאלנית,( מחזירה עוקב)
לעולם אל תתווכח עם טיפשים - הם יורידו אותך לרמה שלהם, ואז ינצחו אותך עם הניסיון שלהם.",FALSE,770,1388,24833,105560,Wed Jan 02 14:35:36 +0000 2019,http://pbs.twimg.com/profile_images/1313509201516343296/vdVNQ5XK_normal.jpg,https://pbs.twimg.com/profile_banners/1080472681684844544/1600690309,,low
1389115908283568129,Mon May 03 07:13:35 +0000 2021,"RT @daridor: קשה להמעיט מחומרת הדברים של ד״ר גרטי. הסיכוי לתמותת ילדים מקוביד בכל העולם שואף ל 0. הנזקים ארוכי הטווח מהדבקה, ככל הנראה, ממי…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon May 03 03:55:28 +0000 2021,1389066051644764166,172648738,daridor,,,,,FALSE,,daridor,,,FALSE,iw,1295681275,תמר מיטל👓,tamarmital,,,‏‏‏‏‏‏בסדקים נכנסת האהבה,FALSE,1969,999,62798,178194,Sun Mar 24 15:36:46 +0000 2013,http://pbs.twimg.com/profile_images/1275193035018702850/VxNM0SoU_normal.jpg,https://pbs.twimg.com/profile_banners/1295681275/1541430821,,low
1389153331524915201,Mon May 03 09:42:18 +0000 2021,"RT @AdamArnautoff: ""כי נניח שבעוד כמה שבועות או חודשים, פתאום נראה נזקים לילדים שקיבלו את החיסון — מה נגיד אז? ""טוב, לפחות הצלנו אפס ילדים?…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Sun May 02 22:36:20 +0000 2021,1388985739149336577,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,172648738,Dan D. Aridor,daridor,,,"Everybody knows the good guys lost
Everybody knows the fight was fixed
That's how it goes
Everybody knows",FALSE,1656,1839,45840,138580,Fri Jul 30 06:41:40 +0000 2010,http://pbs.twimg.com/profile_images/1304776738224967682/dDCnen2S_normal.jpg,https://pbs.twimg.com/profile_banners/172648738/1615447992,,low
1389154208880988161,Mon May 03 09:45:47 +0000 2021,"RT @AdamArnautoff: אזרחים, שימו לב! 
תקנות ""התו הירוק"" ""הסגול"" ויתר הצבעים, אזיק אלקטרוני כליאה במלוניות ושאר מרעין בישין, נשענות על הקביעה…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Mon May 03 09:42:46 +0000 2021,1389153449942691844,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,172648738,Dan D. Aridor,daridor,,,"Everybody knows the good guys lost
Everybody knows the fight was fixed
That's how it goes
Everybody knows",FALSE,1656,1839,45841,138590,Fri Jul 30 06:41:40 +0000 2010,http://pbs.twimg.com/profile_images/1304776738224967682/dDCnen2S_normal.jpg,https://pbs.twimg.com/profile_banners/172648738/1615447992,,low
1389154497021292546,Mon May 03 09:46:55 +0000 2021,"RT @AdamArnautoff: אזרחים, שימו לב! 
תקנות ""התו הירוק"" ""הסגול"" ויתר הצבעים, אזיק אלקטרוני כליאה במלוניות ושאר מרעין בישין, נשענות על הקביעה…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon May 03 09:42:46 +0000 2021,1389153449942691844,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1283680960769339393,Democratic,Demo78099764,,,,FALSE,284,706,8905,66692,Thu Jul 16 08:32:57 +0000 2020,http://pbs.twimg.com/profile_images/1300304760378142720/Q9fF2Rj5_normal.jpg,,,low
1389155500944723968,Mon May 03 09:50:55 +0000 2021,"RT @AdamArnautoff: ""כי נניח שבעוד כמה שבועות או חודשים, פתאום נראה נזקים לילדים שקיבלו את החיסון — מה נגיד אז? ""טוב, לפחות הצלנו אפס ילדים?…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sun May 02 22:36:20 +0000 2021,1388985739149336577,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1241442924237389824,Yael,Yael90210,ישראל,,"‏‏‏‏‏‏‏‏‏‏אמת יש רק אחת🏴
המקום הכי חם בגיהנום שמור למי שבזמנים של משבר מוסרי שומר על נייטראליות",FALSE,334,344,31001,62270,Sat Mar 21 19:14:04 +0000 2020,http://pbs.twimg.com/profile_images/1302400037918511106/eGUXY6Hm_normal.jpg,https://pbs.twimg.com/profile_banners/1241442924237389824/1595098368,,low
1389158073873444869,Mon May 03 10:01:08 +0000 2021,"RT @AdamArnautoff: אזרחים, שימו לב! 
תקנות ""התו הירוק"" ""הסגול"" ויתר הצבעים, אזיק אלקטרוני כליאה במלוניות ושאר מרעין בישין, נשענות על הקביעה…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Mon May 03 09:42:46 +0000 2021,1389153449942691844,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1116744172545937413,בן דוד מרים,Miriambendavid,ישראל,,"בעד התייחסות לכל יצור בריאה, ללא הבדל, דת גזע ומין...",FALSE,1695,1494,75876,164450,Fri Apr 12 16:45:33 +0000 2019,http://pbs.twimg.com/profile_images/1325049560612352000/pCMkpXB5_normal.jpg,https://pbs.twimg.com/profile_banners/1116744172545937413/1555140209,,low
1389158531002257408,Mon May 03 10:02:57 +0000 2021,"RT @AdamArnautoff: אזרחים, שימו לב! 
תקנות ""התו הירוק"" ""הסגול"" ויתר הצבעים, אזיק אלקטרוני כליאה במלוניות ושאר מרעין בישין, נשענות על הקביעה…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon May 03 09:42:46 +0000 2021,1389153449942691844,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1110169393357570050,oritc2,oritc22,,,‏‏‏‏‏‏‏‏רגישה לסביבה. אין חירות בלי שיוויון זכויות. חובת המדינה לספק חמשת הממים (ז'בוטינסקי),FALSE,450,1175,11464,19300,Mon Mar 25 13:19:44 +0000 2019,http://pbs.twimg.com/profile_images/1189556355658604544/9LBfn4nc_normal.jpg,,,low
1389159567133745152,Mon May 03 10:07:04 +0000 2021,"RT @AdamArnautoff: אזרחים, שימו לב! 
תקנות ""התו הירוק"" ""הסגול"" ויתר הצבעים, אזיק אלקטרוני כליאה במלוניות ושאר מרעין בישין, נשענות על הקביעה…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon May 03 09:42:46 +0000 2021,1389153449942691844,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1253569651528916992,יעל בן דב גולדברג,YaelBenDovGold,תל אביב,,"‏‏‏‏אשה.
מורה למתמטיקה. 
שמאלנית.
טבעונית.",FALSE,308,175,2613,7384,Fri Apr 24 06:21:19 +0000 2020,http://pbs.twimg.com/profile_images/1369230216208543754/GcvclTFC_normal.jpg,https://pbs.twimg.com/profile_banners/1253569651528916992/1615284865,,low
1389160681862221824,Mon May 03 10:11:30 +0000 2021,"RT @AdamArnautoff: אזרחים, שימו לב! 
תקנות ""התו הירוק"" ""הסגול"" ויתר הצבעים, אזיק אלקטרוני כליאה במלוניות ושאר מרעין בישין, נשענות על הקביעה…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Mon May 03 09:42:46 +0000 2021,1389153449942691844,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1246696856257810432,mrNobody,mrNobod51855751,,,"In theory there is no difference between theory and practice 
- in practice there is",FALSE,81,42,6397,14083,Sun Apr 05 07:11:37 +0000 2020,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/1246696856257810432/1612293043,,low
1389162382908395534,Mon May 03 10:18:16 +0000 2021,"RT @AdamArnautoff: ""כי נניח שבעוד כמה שבועות או חודשים, פתאום נראה נזקים לילדים שקיבלו את החיסון — מה נגיד אז? ""טוב, לפחות הצלנו אפס ילדים?…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Sun May 02 22:36:20 +0000 2021,1388985739149336577,1084022669723471872,AdamArnautoff,,,,,FALSE,,AdamArnautoff,,,FALSE,iw,1246696856257810432,mrNobody,mrNobod51855751,,,"In theory there is no difference between theory and practice 
- in practice there is",FALSE,81,42,6399,14086,Sun Apr 05 07:11:37 +0000 2020,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/1246696856257810432/1612293043,,low
